STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1992,,34425915,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1993,,35032308,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1994,,35629174,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1995,,36229830,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1996,,36830574,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1997,,37426532,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1998,,38012359,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1999,,38585016,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2000,,39140080,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2001,,39674811,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2002,,40190679,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2003,,40693254,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2004,,41188093,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2005,,41671878,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2006,,42170126,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2007,,42658630,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2008,,43134017,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2009,,43608630,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2010,,44086292,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2011,,44553416,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2012,,45001571,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2013,,45434942,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2014,,45866010,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2015,,46313898,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2016,,46830116,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2017,,47419200,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2018,,48258494,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2019,,49395678,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2020,,50407647,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2021,,51117378,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,COL,Colombia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2022,,51682692,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1950,,47104001,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1951,,47407195,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1952,,47665530,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1953,,47957348,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1954,,48299578,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1955,,48632556,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1956,,48921093,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1957,,49183204,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1958,,49476429,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1959,,49832779,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1960,,50199634,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1961,,50536309,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1962,,50879432,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1963,,51251937,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1964,,51675294,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1965,,52112336,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1966,,52518925,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1967,,52900443,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1968,,53235691,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1969,,53537796,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1970,,53821798,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1971,,54073525,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1972,,54381345,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1973,,54751405,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1974,,55110870,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1975,,55440999,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1976,,55718266,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1977,,55955407,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1978,,56155142,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1979,,56317750,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1980,,56433876,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1981,,56501674,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1982,,56543539,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1983,,56564076,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1984,,56576719,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1985,,56593070,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1986,,56596157,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1987,,56601936,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1988,,56629290,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1989,,56671778,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1990,,56719239,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1991,,56758522,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1992,,56797078,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1993,,56831823,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1994,,56843400,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1995,,56844301,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1996,,56860279,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1997,,56890371,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1998,,56906744,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1999,,56916316,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2000,,56942108,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2001,,56976976,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2002,,57089823,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2003,,57399187,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2004,,57828178,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2005,,58166684,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2006,,58399863,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2007,,58756247,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2008,,59211183,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2009,,59555456,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2010,,59819402,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2011,,60026844,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2012,,60191243,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2013,,60311616,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2014,,60320708,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2015,,60229599,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2016,,60115220,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2017,,60002254,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2018,,59877216,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2019,,59729077,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2020,,59438845,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2021,,59133173,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2022,,58940424,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1950,,8178700,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1951,,8421700,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1952,,8636500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1953,,8815300,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1954,,8986500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1955,,9199700,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1956,,9425500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1957,,9640200,,A,Normal value,0,Units,0,Zero
