Entity,Code,Year,Working hours per worker
Thailand,THA,1999,2498.4678
Thailand,THA,2000,2502.6597
Thailand,THA,2001,2404.5066
Thailand,THA,2002,2393.9397
Thailand,THA,2003,2383.6968
Thailand,THA,2004,2389.0012
Thailand,THA,2005,2337.9426
Thailand,THA,2006,2325.6519
Thailand,THA,2007,2329.801
Thailand,THA,2008,2342.092
Thailand,THA,2009,2354.112
Thailand,THA,2010,2349.3564
Thailand,THA,2011,2357.5464
Thailand,THA,2012,2312.43
Thailand,THA,2013,2273.494
Thailand,THA,2014,2247.321
Thailand,THA,2015,2186.461
Thailand,THA,2016,2207.7039
Thailand,THA,2017,2092.99
Thailand,THA,2018,2092.99
Thailand,THA,2019,2092.99
Trinidad and Tobago,TTO,1991,1585.06
Trinidad and Tobago,TTO,1992,1564.7506
Trinidad and Tobago,TTO,1993,1580.2424
Trinidad and Tobago,TTO,1994,1591.5376
Trinidad and Tobago,TTO,1995,1602.2916
Trinidad and Tobago,TTO,1996,1618.5393
Trinidad and Tobago,TTO,1997,1627.1366
Trinidad and Tobago,TTO,1998,1630.5153
Trinidad and Tobago,TTO,1999,1636.525
Trinidad and Tobago,TTO,2000,1663.8954
Trinidad and Tobago,TTO,2001,1668.0447
Trinidad and Tobago,TTO,2002,1634.8004
Turkey,TUR,1970,2086
Turkey,TUR,1971,2077
Turkey,TUR,1972,2069
Turkey,TUR,1973,2060
Turkey,TUR,1974,2044
Turkey,TUR,1975,2028
Turkey,TUR,1976,2012
Turkey,TUR,1977,1996
Turkey,TUR,1978,1980
Turkey,TUR,1979,1964
Turkey,TUR,1980,1957
Turkey,TUR,1981,1950
Turkey,TUR,1982,1943
Turkey,TUR,1983,1935
Turkey,TUR,1984,1871
Turkey,TUR,1985,1898
Turkey,TUR,1986,1883
Turkey,TUR,1987,1844
Turkey,TUR,1988,1837
Turkey,TUR,1989,1867
Turkey,TUR,1990,1866
Turkey,TUR,1991,1870
Turkey,TUR,1992,1897
Turkey,TUR,1993,1917
Turkey,TUR,1994,1886
Turkey,TUR,1995,1876
Turkey,TUR,1996,1892
Turkey,TUR,1997,1878
Turkey,TUR,1998,1884
Turkey,TUR,1999,1925
Turkey,TUR,2000,1937
Turkey,TUR,2001,1942
Turkey,TUR,2002,1943
Turkey,TUR,2003,1943
Turkey,TUR,2004,1918
Turkey,TUR,2005,1936
Turkey,TUR,2006,1944
Turkey,TUR,2007,1911
Turkey,TUR,2008,1900
Turkey,TUR,2009,1881
Turkey,TUR,2010,1877
Turkey,TUR,2011,1864
Turkey,TUR,2012,1855
Turkey,TUR,2013,1832
Turkey,TUR,2014,1832
Turkey,TUR,2015,1832
Turkey,TUR,2016,1832
Turkey,TUR,2017,1832
Turkey,TUR,2018,1832
Turkey,TUR,2019,1832
United Kingdom,GBR,1870,2755
United Kingdom,GBR,1880,2740
United Kingdom,GBR,1890,2669
United Kingdom,GBR,1900,2656
United Kingdom,GBR,1913,2656
United Kingdom,GBR,1929,2257
United Kingdom,GBR,1938,2200
United Kingdom,GBR,1950,2183.9436
United Kingdom,GBR,1951,2192.6638
United Kingdom,GBR,1952,2160.8586
United Kingdom,GBR,1953,2164.7798
United Kingdom,GBR,1954,2168.931
United Kingdom,GBR,1955,2167.363
United Kingdom,GBR,1956,2153.7795
United Kingdom,GBR,1957,2132.2522
United Kingdom,GBR,1958,2102.4534
United Kingdom,GBR,1959,2112.238
United Kingdom,GBR,1960,2103.5837
United Kingdom,GBR,1961,2066.811
United Kingdom,GBR,1962,2029.0448
United Kingdom,GBR,1963,2020.5967
United Kingdom,GBR,1964,2020.8336
United Kingdom,GBR,1965,1997.568
United Kingdom,GBR,1966,1941.6097
United Kingdom,GBR,1967,1929.5275
United Kingdom,GBR,1968,1922.2015
United Kingdom,GBR,1969,1912.6047
United Kingdom,GBR,1970,1870.8944
United Kingdom,GBR,1971,1830.1425
United Kingdom,GBR,1972,1851.3665
United Kingdom,GBR,1973,1860.2523
United Kingdom,GBR,1974,1845.297
United Kingdom,GBR,1975,1814.0796
United Kingdom,GBR,1976,1807.0242
United Kingdom,GBR,1977,1816.9293
United Kingdom,GBR,1978,1818.0375
United Kingdom,GBR,1979,1815.493
United Kingdom,GBR,1980,1785.3964
United Kingdom,GBR,1981,1749.12
United Kingdom,GBR,1982,1745.4192
United Kingdom,GBR,1983,1739.5485
United Kingdom,GBR,1984,1745.7526
United Kingdom,GBR,1985,1748.0818
United Kingdom,GBR,1986,1742.7368
United Kingdom,GBR,1987,1747.5668
United Kingdom,GBR,1988,1754.7257
United Kingdom,GBR,1989,1758.5569
United Kingdom,GBR,1990,1745.9441
United Kingdom,GBR,1991,1720.5466
United Kingdom,GBR,1992,1714.3304
United Kingdom,GBR,1993,1710.316
United Kingdom,GBR,1994,1720.5905
United Kingdom,GBR,1995,1722.6252
United Kingdom,GBR,1996,1722.0925
United Kingdom,GBR,1997,1721.1954
United Kingdom,GBR,1998,1716.9994
United Kingdom,GBR,1999,1708.6104
United Kingdom,GBR,2000,1692.954
United Kingdom,GBR,2001,1695.9764
United Kingdom,GBR,2002,1678.5614
United Kingdom,GBR,2003,1669.3804
United Kingdom,GBR,2004,1666.7157
United Kingdom,GBR,2005,1669.7372
United Kingdom,GBR,2006,1663.9857
United Kingdom,GBR,2007,1665.8214
United Kingdom,GBR,2008,1660.4688
United Kingdom,GBR,2009,1638.3318
United Kingdom,GBR,2010,1643.2079
United Kingdom,GBR,2011,1639.8158
United Kingdom,GBR,2012,1655.019
United Kingdom,GBR,2013,1665.9749
United Kingdom,GBR,2014,1672.4341
United Kingdom,GBR,2015,1669.4652
United Kingdom,GBR,2016,1667.6989
United Kingdom,GBR,2017,1668.9491
United Kingdom,GBR,2018,1663.1888
United Kingdom,GBR,2019,1667.9478
United States,USA,1870,3096
United States,USA,1880,3044
United States,USA,1890,2983
United States,USA,1900,2938
United States,USA,1913,2900
United States,USA,1929,2316
United States,USA,1938,1756
United States,USA,1950,1990.1449
United States,USA,1951,2031.6351
United States,USA,1952,2027.8126
United States,USA,1953,2021.4503
United States,USA,1954,1998.1273
United States,USA,1955,2005.5841
United States,USA,1956,1990.4587
United States,USA,1957,1962.6049
United States,USA,1958,1928.4613
United States,USA,1959,1953.8413
United States,USA,1960,1935.2631
United States,USA,1961,1920.7145
United States,USA,1962,1940.2341
United States,USA,1963,1928.4489
United States,USA,1964,1935.1488
United States,USA,1965,1955.0966
United States,USA,1966,1963.9077
United States,USA,1967,1941.0928
United States,USA,1968,1937.4176
United States,USA,1969,1938.0999
United States,USA,1970,1893.4236
United States,USA,1971,1877.6512
United States,USA,1972,1874.2224
United States,USA,1973,1872.6632
United States,USA,1974,1844.7812
United States,USA,1975,1813.248
United States,USA,1976,1809.2971
United States,USA,1977,1809.3767
United States,USA,1978,1815.7156
United States,USA,1979,1817.7139
United States,USA,1980,1801.6115
United States,USA,1981,1790.0056
United States,USA,1982,1770.6661
United States,USA,1983,1779.8716
United States,USA,1984,1795.5767
United States,USA,1985,1801.1373
United States,USA,1986,1780.8394
United States,USA,1987,1788.5175
United States,USA,1988,1798.2715
United States,USA,1989,1810.2931
United States,USA,1990,1795.5679
United States,USA,1991,1787.3378
United States,USA,1992,1774.8828
United States,USA,1993,1789.9547
United States,USA,1994,1807.8274
United States,USA,1995,1817.4744
United States,USA,1996,1823.5205
United States,USA,1997,1828.4883
United States,USA,1998,1839.1962
United States,USA,1999,1841.3335
United States,USA,2000,1844.854
United States,USA,2001,1823.6593
United States,USA,2002,1806.6908
United States,USA,2003,1790.8417
United States,USA,2004,1789.5275
United States,USA,2005,1787.0139
United States,USA,2006,1787.3512
United States,USA,2007,1785.8835
United States,USA,2008,1765.7664
United States,USA,2009,1728.6077
United States,USA,2010,1735.0112
United States,USA,2011,1744.9083
United States,USA,2012,1746.8585
United States,USA,2013,1752.5328
United States,USA,2014,1758.2686
United States,USA,2015,1770.0232
United States,USA,2016,1766.7441
United States,USA,2017,1763.7267
United States,USA,2018,1774.7039
United States,USA,2019,1765.3464
Uruguay,URY,1990,1788
Uruguay,URY,1991,1781.501
Uruguay,URY,1992,1775.0256
Uruguay,URY,1993,1768.5737
Uruguay,URY,1994,1762.1454
Uruguay,URY,1995,1755.7404
Uruguay,URY,1996,1749.3585
Uruguay,URY,1997,1743
Uruguay,URY,1998,1736.6646
Uruguay,URY,1999,1722
Uruguay,URY,2000,1704.0769
Uruguay,URY,2001,1672.7721
Uruguay,URY,2002,1635.8788
Uruguay,URY,2003,1612.8038
Uruguay,URY,2004,1638.4481
Uruguay,URY,2005,1628.0012
Uruguay,URY,2006,1622.7958
Uruguay,URY,2007,1608.5977
Uruguay,URY,2008,1623.3337
Uruguay,URY,2009,1603.9224
Uruguay,URY,2010,1597.6067
Uruguay,URY,2011,1592.4203
Uruguay,URY,2012,1578.6353
Uruguay,URY,2013,1571.7993
Uruguay,URY,2014,1567.3374
Uruguay,URY,2015,1556.4283
Uruguay,URY,2016,1532.5138
Uruguay,URY,2017,1532.5138
Uruguay,URY,2018,1532.5138
Uruguay,URY,2019,1532.5138
Venezuela,VEN,1950,2179
Venezuela,VEN,1951,2162.9802
Venezuela,VEN,1952,2147.0784
Venezuela,VEN,1953,2131.2932
Venezuela,VEN,1954,2115.6243
Venezuela,VEN,1955,2100.0706
Venezuela,VEN,1956,2084.631
Venezuela,VEN,1957,2069.3052
Venezuela,VEN,1958,2054.0918
Venezuela,VEN,1959,2038.9904
Venezuela,VEN,1960,2024
Venezuela,VEN,1961,2016.5787
Venezuela,VEN,1962,2009.1847
Venezuela,VEN,1963,2001.8177
Venezuela,VEN,1964,1994.4778
Venezuela,VEN,1965,1987.1648
Venezuela,VEN,1966,1979.8787
Venezuela,VEN,1967,1972.6191
Venezuela,VEN,1968,1965.3862
Venezuela,VEN,1969,1958.1799
Venezuela,VEN,1970,1951
Venezuela,VEN,1971,1955.6555
Venezuela,VEN,1972,1960.3223
Venezuela,VEN,1973,1965
Venezuela,VEN,1974,1969.5398
Venezuela,VEN,1975,1974.0902
Venezuela,VEN,1976,1978.651
Venezuela,VEN,1977,1983.2224
Venezuela,VEN,1978,1987.8043
Venezuela,VEN,1979,1992.3969
Venezuela,VEN,1980,1997
Venezuela,VEN,1981,1985.9822
Venezuela,VEN,1982,1975.0251
Venezuela,VEN,1983,1964.1285
Venezuela,VEN,1984,1953.2921
Venezuela,VEN,1985,1942.5154
Venezuela,VEN,1986,1931.7982
Venezuela,VEN,1987,1921.1401
Venezuela,VEN,1988,1910.5408
Venezuela,VEN,1989,1900
Venezuela,VEN,1990,1889
Venezuela,VEN,1991,1878.4707
Venezuela,VEN,1992,1868
Venezuela,VEN,1993,1888.8833
Venezuela,VEN,1994,1910
Venezuela,VEN,1995,1915.2285
Venezuela,VEN,1996,1920.4713
Venezuela,VEN,1997,1925.7284
Venezuela,VEN,1998,1931
Venezuela,VEN,1999,1886.8966
Venezuela,VEN,2000,1898.5117
Venezuela,VEN,2001,1869.4724
Venezuela,VEN,2002,1829.0203
Venezuela,VEN,2003,1801.2109
Venezuela,VEN,2004,1896.695
Venezuela,VEN,2005,1922.8501
Venezuela,VEN,2006,1903.8516
Vietnam,VNM,1983,2416.744
Vietnam,VNM,1984,2394.3894
Vietnam,VNM,1985,2379.148
Vietnam,VNM,1986,2370.5808
Vietnam,VNM,1987,2361.2148
Vietnam,VNM,1988,2357.016
Vietnam,VNM,1989,2355.167
Vietnam,VNM,1990,2349.8042
Vietnam,VNM,1991,2346.6719
Vietnam,VNM,1992,2344.2402
Vietnam,VNM,1993,2342.713
Vietnam,VNM,1994,2339.7915
Vietnam,VNM,1995,2336.0488
Vietnam,VNM,1996,2331.6208
Vietnam,VNM,1997,2317.493
Vietnam,VNM,1998,2362.4004
Vietnam,VNM,1999,2362.1482
Vietnam,VNM,2000,2393.6567
Vietnam,VNM,2001,2246.975
Vietnam,VNM,2002,2230.7422
Vietnam,VNM,2003,2254.9006
Vietnam,VNM,2004,2206.9907
Vietnam,VNM,2005,2191.6868
Vietnam,VNM,2006,2239.6477
Vietnam,VNM,2007,2241.1814
Vietnam,VNM,2008,2336.6921
Vietnam,VNM,2009,2405.3694
Vietnam,VNM,2010,2299.9985
Vietnam,VNM,2011,2331.3015
Vietnam,VNM,2012,2310.5212
Vietnam,VNM,2013,2267.4873
Vietnam,VNM,2014,2150.6382
Vietnam,VNM,2015,2191.3704
Vietnam,VNM,2016,2169.5515
Vietnam,VNM,2017,2131.9683
Vietnam,VNM,2018,2131.9683
Vietnam,VNM,2019,2131.9683
